sample_date,sample_id,state,location_type,water_source,season,ph,turbidity_ntu,tds_mg_l,dissolved_oxygen_mg_l,bod_mg_l,fecal_coliform_mpn,total_coliform_mpn,nitrate_mg_l,fluoride_mg_l,chloride_mg_l,hardness_mg_l,temperature_c,arsenic_ug_l,iron_mg_l,population_served,sanitation_access_percent,cholera_outbreak,typhoid_outbreak,dysentery_outbreak,hepatitis_a_outbreak,overall_outbreak
2023-08-03 19:53:44.614974332,WQ004415,Meghalaya,Rural,Stream,Pre-Monsoon,6.69,1.37,266.57,6.44,2.24,56.51,194.12,2.01,0.58,41.8,129.14,24.65,9.72,2.75,50,100,0,0,0,0,0
2023-08-03 21:03:49.695313020,WQ004416,Tripura,Rural,Well,Winter,6.27,1.08,474.12,2.65,0.5,33.83,72.17,1.36,0.05,8.72,156.63,17.05,7.48,0.84,200,80,0,0,0,0,0
2023-08-03 22:13:54.775651712,WQ004417,Meghalaya,Rural,Well,Monsoon,6.65,6.3,386.44,5.53,1.21,79.57,254.39,6.6,0.07,99.09,151.03,28.5,2.87,0.25,50,40,0,1,0,1,1
2023-08-03 23:23:59.855990400,WQ004418,Assam,Urban,Stream,Post-Monsoon,6.9,4.28,544.03,8.51,2.02,8.45,20.49,8.54,0.55,52.72,175.51,28.18,2.65,1.35,50,60,0,0,0,0,0
2023-08-04 00:34:04.936329088,WQ004419,Meghalaya,Rural,Hand Pump,Winter,9.0,2.47,300.53,4.28,0.5,11.37,32.59,18.83,0.54,85.19,90.04,14.0,29.46,0.01,50,60,0,0,0,0,0
2023-08-04 01:44:10.016667780,WQ004420,Assam,Rural,Well,Monsoon,7.4,21.78,236.12,4.24,8.38,83.94,292.88,7.9,0.58,52.48,101.11,26.04,5.91,0.44,50,60,1,1,0,1,1
2023-08-04 02:54:15.097006468,WQ004421,Assam,Urban,Stream,Pre-Monsoon,7.1,5.48,370.16,6.08,1.67,2.08,4.69,7.06,0.03,37.65,110.86,29.59,3.38,0.73,1000,80,0,0,0,0,0
2023-08-04 04:04:20.177345156,WQ004422,Arunachal Pradesh,Rural,Spring,Pre-Monsoon,5.0,3.65,125.0,7.58,2.84,22.94,77.33,4.27,0.55,39.35,31.52,30.44,3.58,0.07,50,80,0,0,0,0,0
2023-08-04 05:14:25.257683848,WQ004423,Nagaland,Urban,Stream,Monsoon,6.49,4.2,372.07,7.37,10.17,46.34,152.93,17.9,2.01,60.78,95.32,26.08,2.3,0.01,100,100,0,0,0,0,0
2023-08-04 06:24:30.338022536,WQ004424,Manipur,Rural,Hand Pump,Monsoon,8.08,16.27,429.21,3.03,1.81,27.51,86.86,12.2,0.23,48.91,141.37,25.85,8.71,1.02,50,80,1,0,0,0,1
2023-08-04 07:34:35.418361224,WQ004425,Meghalaya,Rural,Stream,Post-Monsoon,7.06,7.85,503.78,8.26,0.5,19.62,66.84,2.17,0.01,65.58,56.38,27.45,6.66,1.95,50,20,0,0,0,0,0
2023-08-04 08:44:40.498699912,WQ004426,Meghalaya,Rural,Well,Pre-Monsoon,7.66,10.73,406.85,6.09,1.76,99.14,283.55,8.32,0.15,5.0,85.71,26.44,4.31,0.06,200,60,1,1,0,0,1
2023-08-04 09:54:45.579038604,WQ004427,Assam,Rural,Stream,Monsoon,6.91,82.14,330.0,8.02,0.82,151.29,401.73,1.91,0.59,15.26,15.0,26.91,12.8,0.56,500,60,1,1,1,1,1
2023-08-04 11:04:50.659377292,WQ004428,Assam,Rural,Pond,Post-Monsoon,6.61,1.84,621.75,9.74,3.43,27.76,87.95,13.49,0.33,5.0,143.35,28.92,1.99,0.05,500,60,0,0,0,0,0
2023-08-04 12:14:55.739715980,WQ004429,Assam,Rural,Pond,Post-Monsoon,8.35,0.11,348.69,5.05,1.35,349.09,1116.87,4.08,1.03,43.92,115.15,27.8,0.3,0.58,100,40,1,1,1,1,1
2023-08-04 13:25:00.820054672,WQ004430,Mizoram,Rural,River,Monsoon,6.75,12.15,201.8,2.91,5.28,56.04,114.93,8.19,1.25,80.34,110.35,23.31,22.46,0.35,100,20,1,1,0,0,1
2023-08-04 14:35:05.900393360,WQ004431,Manipur,Urban,River,Pre-Monsoon,6.43,18.04,345.18,4.31,4.8,3.15,10.76,0.18,0.26,64.23,144.83,33.0,6.21,0.45,100,20,0,0,0,1,1
2023-08-04 15:45:10.980732048,WQ004432,Tripura,Rural,Spring,Post-Monsoon,7.02,2.0,161.8,6.9,6.75,22.03,50.39,21.55,2.7,5.0,70.92,23.67,3.61,0.11,1000,40,0,0,0,0,0
2023-08-04 16:55:16.061070740,WQ004433,Tripura,Rural,Spring,Monsoon,7.74,24.68,177.26,10.75,1.37,35.54,108.59,5.54,1.17,86.42,157.13,25.03,1.9,0.06,200,40,0,1,0,1,1
2023-08-04 18:05:21.141409428,WQ004434,Arunachal Pradesh,Rural,Hand Pump,Post-Monsoon,5.82,2.69,383.83,4.63,4.33,110.34,275.79,0.2,0.02,14.72,110.35,30.01,6.77,0.46,100,60,0,0,0,0,0
2023-08-04 19:15:26.221748116,WQ004435,Assam,Rural,Well,Monsoon,6.82,8.68,164.38,5.82,4.74,83.61,273.04,0.83,0.05,45.14,17.15,26.77,6.75,0.14,100,40,1,1,0,0,1
2023-08-04 20:25:31.302086808,WQ004436,Assam,Rural,Pond,Monsoon,6.66,51.65,263.67,8.41,0.5,159.46,398.29,18.06,0.99,24.63,87.51,22.37,26.88,0.97,50,40,1,1,1,1,1
2023-08-04 21:35:36.382425496,WQ004437,Meghalaya,Rural,River,Monsoon,5.37,10.82,186.4,9.34,0.58,78.71,230.16,16.92,0.73,33.4,62.01,32.99,0.96,0.06,1000,20,0,1,0,1,1
2023-08-04 22:45:41.462764184,WQ004438,Mizoram,Rural,Hand Pump,Winter,7.61,9.05,369.64,8.12,3.75,17.5,53.15,1.56,1.61,28.23,96.54,17.08,6.46,0.11,200,80,0,0,0,0,0
2023-08-04 23:55:46.543102876,WQ004439,Arunachal Pradesh,Rural,Well,Post-Monsoon,7.21,5.59,250.34,7.64,2.53,5.29,18.22,13.89,1.3,46.09,118.22,25.87,2.02,0.5,50,80,0,0,0,0,0
2023-08-05 01:05:51.623441564,WQ004440,Assam,Urban,Pond,Pre-Monsoon,7.7,10.1,424.5,6.96,0.71,66.86,223.13,8.67,0.08,5.0,51.16,24.84,5.13,0.89,2000,20,0,1,1,1,1
2023-08-05 02:15:56.703780252,WQ004441,Arunachal Pradesh,Rural,River,Pre-Monsoon,7.91,2.67,413.19,5.18,3.82,15.86,32.83,15.61,1.27,5.0,70.66,23.94,0.03,0.59,100,40,0,0,0,0,0
2023-08-05 03:26:01.784118940,WQ004442,Mizoram,Rural,Hand Pump,Monsoon,6.56,36.66,167.39,5.3,4.61,4.83,12.89,3.45,0.11,64.62,72.98,24.62,5.01,1.71,100,40,0,0,0,0,0
2023-08-05 04:36:06.864457632,WQ004443,Assam,Rural,Hand Pump,Post-Monsoon,6.56,5.57,478.92,7.33,2.05,16.98,49.88,0.82,0.38,81.06,139.95,26.96,56.67,1.04,500,80,0,0,0,0,0
2023-08-05 05:46:11.944796320,WQ004444,Meghalaya,Rural,Pond,Monsoon,5.46,6.47,325.98,7.29,10.06,84.12,259.04,1.74,1.2,13.84,70.87,25.45,8.75,0.73,50,60,1,1,0,0,1
2023-08-05 06:56:17.025135008,WQ004445,Meghalaya,Rural,Hand Pump,Post-Monsoon,6.48,0.27,178.57,6.53,1.1,29.5,89.22,29.96,0.41,42.36,118.49,26.48,12.96,0.13,200,80,0,0,0,0,0
2023-08-05 08:06:22.105473700,WQ004446,Arunachal Pradesh,Rural,Spring,Post-Monsoon,7.01,0.1,402.21,7.16,4.02,187.06,501.34,2.91,0.21,70.07,155.98,27.38,0.08,0.73,500,80,1,1,1,1,1
2023-08-05 09:16:27.185812388,WQ004447,Assam,Urban,Spring,Monsoon,5.83,7.63,596.5,6.38,14.88,33.74,88.68,33.94,0.2,15.51,79.63,28.63,12.88,0.03,1000,80,0,0,0,0,0
2023-08-05 10:26:32.266151076,WQ004448,Mizoram,Rural,Well,Post-Monsoon,7.47,1.7,322.5,6.21,0.5,12.87,30.67,7.15,0.18,82.69,84.1,28.21,23.18,0.42,50,100,0,0,0,0,0
2023-08-05 11:36:37.346489768,WQ004449,Meghalaya,Rural,River,Pre-Monsoon,6.28,0.38,119.26,2.94,3.16,33.15,80.44,6.54,0.0,69.06,88.05,26.87,3.99,0.15,50,40,0,0,0,0,0
2023-08-05 12:46:42.426828456,WQ004450,Manipur,Rural,Hand Pump,Monsoon,5.19,14.08,479.2,4.99,0.57,79.51,258.85,38.17,0.45,24.28,64.6,29.84,0.52,0.06,2000,40,0,1,0,1,1
2023-08-05 13:56:47.507167144,WQ004451,Meghalaya,Rural,Spring,Post-Monsoon,6.54,31.44,570.56,8.68,0.55,1.97,6.3,2.56,0.19,37.11,115.34,28.27,10.36,0.99,100,20,0,0,0,0,0
2023-08-05 15:06:52.587505836,WQ004452,Nagaland,Rural,River,Pre-Monsoon,7.15,3.84,198.77,4.81,1.0,1.45,3.41,13.67,0.51,79.86,46.84,28.85,0.69,0.33,100,80,0,0,0,0,0
2023-08-05 16:16:57.667844524,WQ004453,Mizoram,Rural,Hand Pump,Post-Monsoon,5.99,5.62,238.6,3.89,4.46,10.43,30.63,1.45,0.42,5.0,94.39,27.64,1.32,0.21,50,60,0,0,0,0,0
2023-08-05 17:27:02.748183212,WQ004454,Mizoram,Rural,River,Monsoon,5.89,4.34,354.96,7.18,3.28,16.98,37.4,22.4,0.54,5.0,15.0,25.42,3.23,0.22,500,40,0,0,0,0,0
2023-08-05 18:37:07.828521904,WQ004455,Arunachal Pradesh,Rural,River,Pre-Monsoon,6.5,1.61,79.24,6.64,4.35,79.29,205.7,0.48,0.55,74.34,64.96,28.92,0.27,0.2,200,80,0,0,0,1,1
2023-08-05 19:47:12.908860592,WQ004456,Assam,Rural,Hand Pump,Winter,6.6,2.79,641.44,7.96,0.5,81.94,181.05,16.2,0.46,5.0,75.06,19.96,8.53,0.24,200,20,1,0,0,0,1
2023-08-05 20:57:17.989199280,WQ004457,Manipur,Rural,Hand Pump,Post-Monsoon,7.24,12.61,342.89,4.87,0.83,31.99,109.12,3.17,0.91,34.79,128.48,22.19,11.47,0.04,1000,60,0,0,0,0,0
2023-08-05 22:07:23.069537968,WQ004458,Assam,Rural,Hand Pump,Post-Monsoon,7.51,22.63,355.78,5.26,2.07,76.97,228.81,10.01,1.5,47.83,36.35,27.17,0.23,0.48,50,60,0,1,0,0,1
2023-08-05 23:17:28.149876660,WQ004459,Meghalaya,Rural,Spring,Monsoon,6.22,23.56,400.03,6.69,2.24,5.99,14.94,21.2,0.19,14.6,58.77,24.05,3.26,0.01,200,60,0,0,0,0,0
2023-08-06 00:27:33.230215348,WQ004460,Tripura,Rural,River,Monsoon,5.77,0.36,313.84,4.81,2.61,28.53,68.84,14.67,1.34,5.0,71.58,28.04,0.3,1.46,500,20,0,0,0,0,0
2023-08-06 01:37:38.310554036,WQ004461,Meghalaya,Rural,River,Winter,7.11,4.04,277.85,2.39,1.71,11.12,35.2,34.95,0.09,74.44,92.12,16.43,0.62,0.49,200,60,0,0,0,0,0
2023-08-06 02:47:43.390892728,WQ004462,Tripura,Rural,Spring,Monsoon,7.01,9.55,218.2,7.92,1.64,7.07,14.71,21.1,1.78,5.0,174.72,23.38,6.05,1.11,200,40,0,0,0,0,0
2023-08-06 03:57:48.471231416,WQ004463,Arunachal Pradesh,Rural,Hand Pump,Winter,8.29,19.16,185.05,7.43,7.27,30.42,62.04,5.91,0.37,35.95,61.7,22.81,4.48,0.1,2000,80,0,0,0,0,0
2023-08-06 05:07:53.551570104,WQ004464,Assam,Rural,Stream,Monsoon,7.52,23.95,406.91,5.65,3.16,60.69,176.36,5.16,0.05,44.84,35.98,26.17,1.41,0.91,50,100,1,1,0,0,1
2023-08-06 06:17:58.631908796,WQ004465,Manipur,Urban,Pond,Monsoon,5.59,21.93,539.37,7.65,3.7,66.16,192.84,15.8,1.69,104.5,80.39,27.83,3.71,1.02,100,60,1,1,1,0,1
2023-08-06 07:28:03.712247484,WQ004466,Meghalaya,Rural,Spring,Monsoon,6.49,14.56,482.99,5.49,0.5,165.43,498.0,3.79,0.05,23.48,58.24,23.97,22.2,0.39,100,80,1,1,1,1,1
2023-08-06 08:38:08.792586172,WQ004467,Assam,Urban,Hand Pump,Pre-Monsoon,7.36,7.27,309.52,6.86,6.06,26.8,58.95,4.99,0.85,55.76,70.89,24.23,3.91,0.35,100,40,0,0,0,0,0
2023-08-06 09:48:13.872924864,WQ004468,Assam,Rural,Pond,Post-Monsoon,6.32,8.4,323.04,6.5,4.34,83.73,266.19,20.54,1.36,60.41,119.4,27.87,6.54,0.69,50,60,1,0,0,0,1
2023-08-06 10:58:18.953263552,WQ004469,Arunachal Pradesh,Rural,Stream,Winter,6.72,5.63,576.56,9.34,16.63,0.09,0.28,1.58,0.11,38.16,140.21,15.71,1.08,0.31,100,20,0,0,0,0,0
2023-08-06 12:08:24.033602240,WQ004470,Arunachal Pradesh,Rural,Stream,Pre-Monsoon,7.54,13.04,238.18,8.92,0.68,20.87,63.09,0.25,0.06,46.11,161.6,25.69,1.0,0.99,100,20,0,1,0,0,1
2023-08-06 13:18:29.113940932,WQ004471,Arunachal Pradesh,Rural,Spring,Monsoon,6.8,0.66,116.41,6.32,2.73,13.82,36.0,33.67,0.17,37.2,95.42,25.01,6.08,0.04,500,60,0,0,0,0,0
2023-08-06 14:28:34.194279620,WQ004472,Arunachal Pradesh,Urban,Hand Pump,Post-Monsoon,7.0,19.86,385.21,6.52,2.44,25.53,88.65,2.68,2.13,39.71,86.57,21.97,16.8,0.08,100,80,0,0,0,0,0
2023-08-06 15:38:39.274618308,WQ004473,Assam,Rural,Stream,Post-Monsoon,6.48,10.4,469.35,4.66,2.59,32.99,84.39,1.75,0.74,85.74,59.83,24.32,10.36,2.43,500,20,0,0,0,0,0
2023-08-06 16:48:44.354956996,WQ004474,Meghalaya,Rural,Hand Pump,Pre-Monsoon,5.84,5.27,50.0,4.54,3.24,41.03,133.1,9.76,1.07,5.0,36.34,25.76,6.57,1.67,200,80,0,0,0,0,0
2023-08-06 17:58:49.435295688,WQ004475,Nagaland,Rural,Hand Pump,Monsoon,6.35,34.45,405.76,7.16,3.61,79.61,259.47,24.71,0.19,5.0,54.56,31.48,1.62,0.92,500,60,1,1,0,1,1
2023-08-06 19:08:54.515634376,WQ004476,Tripura,Rural,Stream,Monsoon,6.53,30.8,192.03,7.79,1.08,23.19,53.73,5.53,0.04,38.8,40.34,20.41,10.94,0.96,2000,60,0,0,0,0,0
2023-08-06 20:18:59.595973064,WQ004477,Meghalaya,Rural,Hand Pump,Post-Monsoon,5.83,3.81,151.41,6.04,3.59,25.98,87.7,12.82,0.51,15.56,22.59,23.84,1.54,0.31,100,60,0,0,0,0,0
2023-08-06 21:29:04.676311756,WQ004478,Meghalaya,Rural,River,Pre-Monsoon,7.04,12.82,309.52,5.34,0.69,29.82,91.09,10.88,0.0,32.92,133.38,26.79,1.83,0.46,1000,100,0,0,0,0,0
2023-08-06 22:39:09.756650444,WQ004479,Nagaland,Rural,Stream,Post-Monsoon,7.31,1.46,188.32,7.3,0.5,65.57,204.71,5.84,1.62,9.48,27.83,25.03,21.69,0.33,200,80,0,0,0,0,0
2023-08-06 23:49:14.836989132,WQ004480,Nagaland,Urban,Hand Pump,Monsoon,6.05,11.08,102.2,5.83,10.74,26.1,88.79,1.01,0.76,25.22,17.53,27.82,26.94,0.18,500,100,0,0,0,0,0
2023-08-07 00:59:19.917327824,WQ004481,Assam,Rural,River,Post-Monsoon,7.32,1.85,365.15,3.64,5.79,5.91,15.42,28.89,1.13,24.17,92.66,27.11,3.82,0.29,1000,60,0,0,0,0,0
2023-08-07 02:09:24.997666512,WQ004482,Tripura,Rural,Stream,Monsoon,6.82,2.32,343.8,7.65,3.05,76.43,173.18,42.22,1.66,43.25,158.51,27.04,5.25,0.24,500,60,0,1,0,0,1
2023-08-07 03:19:30.078005200,WQ004483,Tripura,Rural,Spring,Monsoon,6.36,39.38,109.48,8.38,4.4,100.72,330.67,8.69,0.26,10.61,112.5,21.98,6.69,0.11,50,60,1,1,1,1,1
2023-08-07 04:29:35.158343892,WQ004484,Nagaland,Urban,Hand Pump,Pre-Monsoon,6.67,3.2,153.02,6.42,2.21,114.19,360.25,1.41,0.81,16.18,15.0,24.52,2.11,1.29,200,60,1,1,0,1,1
2023-08-07 05:39:40.238682580,WQ004485,Assam,Rural,Well,Post-Monsoon,6.73,8.07,415.1,5.99,0.5,21.97,63.93,13.6,0.6,36.72,130.01,24.28,2.52,0.89,200,40,0,0,0,0,0
2023-08-07 06:49:45.319021268,WQ004486,Manipur,Rural,Stream,Monsoon,5.92,8.23,423.99,7.53,3.11,93.45,302.86,0.75,0.69,45.46,91.73,27.47,17.32,0.35,50,60,1,1,0,0,1
2023-08-07 07:59:50.399359956,WQ004487,Assam,Urban,Stream,Winter,7.28,5.5,50.0,7.3,5.26,24.58,74.93,9.87,0.7,52.99,67.57,18.9,22.36,0.04,500,60,0,0,0,0,0
2023-08-07 09:09:55.479698648,WQ004488,Meghalaya,Rural,Hand Pump,Post-Monsoon,6.32,2.99,173.1,4.16,5.6,5.05,10.28,7.37,0.27,39.01,134.23,27.97,6.3,0.56,500,60,0,0,0,0,0
2023-08-07 10:20:00.560037336,WQ004489,Mizoram,Rural,River,Monsoon,5.98,23.76,338.43,6.5,0.97,174.68,411.64,0.59,0.39,32.74,84.37,30.16,3.22,0.03,50,60,1,1,1,1,1
2023-08-07 11:30:05.640376024,WQ004490,Tripura,Rural,Well,Post-Monsoon,7.4,10.81,409.24,6.91,4.77,34.37,101.24,1.84,0.96,41.39,52.14,24.5,2.21,0.18,1000,100,0,0,0,0,0
2023-08-07 12:40:10.720714716,WQ004491,Assam,Urban,Well,Post-Monsoon,6.81,3.94,407.51,7.75,7.01,1.1,3.41,1.64,0.96,6.39,133.7,27.0,10.01,0.15,100,20,0,0,0,0,0
2023-08-07 13:50:15.801053404,WQ004492,Manipur,Urban,Well,Post-Monsoon,7.05,13.74,434.42,5.81,0.57,20.89,49.88,13.63,0.02,52.84,68.08,26.38,4.24,0.03,500,40,0,1,0,0,1
2023-08-07 15:00:20.881392092,WQ004493,Tripura,Rural,River,Winter,5.63,3.07,249.15,6.51,0.59,9.19,19.2,15.86,0.32,20.53,19.55,16.86,6.88,0.18,50,40,0,0,0,0,0
2023-08-07 16:10:25.961730784,WQ004494,Mizoram,Rural,River,Post-Monsoon,6.58,10.06,374.9,4.81,0.77,76.5,157.06,1.15,0.49,65.22,41.23,31.99,11.31,1.24,500,80,0,0,0,0,0
2023-08-07 17:20:31.042069472,WQ004495,Manipur,Rural,Spring,Pre-Monsoon,8.34,7.35,294.86,8.17,1.95,22.54,54.14,4.74,0.06,41.22,64.53,22.56,2.97,0.44,200,40,0,0,0,0,0
2023-08-07 18:30:36.122408160,WQ004496,Nagaland,Rural,Spring,Post-Monsoon,5.58,4.26,271.53,8.81,0.51,21.76,63.24,1.52,0.57,5.0,91.4,26.73,14.07,0.04,100,20,0,0,0,0,0
2023-08-07 19:40:41.202746852,WQ004497,Tripura,Urban,Well,Post-Monsoon,8.4,15.38,138.38,6.75,0.99,13.36,42.08,27.36,1.02,5.0,197.54,29.93,4.17,0.1,500,60,0,0,0,0,0
2023-08-07 20:50:46.283085540,WQ004498,Assam,Urban,Pond,Pre-Monsoon,7.21,5.94,391.63,4.96,1.04,4.8,12.17,0.67,0.02,32.98,205.26,26.79,13.98,0.28,100,40,0,1,0,0,1
2023-08-07 22:00:51.363424228,WQ004499,Assam,Rural,Hand Pump,Pre-Monsoon,6.57,12.84,119.11,2.38,0.5,11.55,29.25,5.68,1.65,21.55,149.35,27.78,7.92,0.36,1000,80,0,0,0,0,0
2023-08-07 23:10:56.443762920,WQ004500,Meghalaya,Rural,River,Winter,6.84,9.25,186.13,5.36,0.5,28.48,96.06,3.03,1.96,89.91,185.46,20.51,2.95,0.15,500,40,0,0,0,0,0
2023-08-08 00:21:01.524101608,WQ004501,Nagaland,Rural,Stream,Pre-Monsoon,7.98,5.32,446.11,6.34,0.78,13.84,28.26,30.29,0.51,66.36,56.46,29.16,1.36,0.44,2000,40,0,1,0,0,1
2023-08-08 01:31:06.604440296,WQ004502,Tripura,Rural,Stream,Post-Monsoon,5.18,2.77,326.77,7.87,1.4,1.99,4.34,23.03,0.13,5.0,42.15,22.36,20.44,0.41,100,60,0,0,0,0,0
2023-08-08 02:41:11.684778984,WQ004503,Assam,Rural,Hand Pump,Pre-Monsoon,8.13,21.13,497.21,6.37,2.82,53.55,155.7,4.87,0.28,45.96,51.8,27.02,20.58,0.49,200,40,0,1,1,0,1
2023-08-08 03:51:16.765117676,WQ004504,Assam,Rural,Hand Pump,Post-Monsoon,7.21,0.41,302.89,9.64,0.5,28.49,98.27,6.28,0.14,8.04,75.44,30.65,2.18,0.13,50,60,0,0,0,0,0
2023-08-08 05:01:21.845456364,WQ004505,Tripura,Rural,Spring,Monsoon,7.41,39.36,272.23,5.4,0.84,14.87,33.61,1.05,1.32,58.97,144.91,23.79,12.18,0.25,100,40,0,1,0,1,1
2023-08-08 06:11:26.925795052,WQ004506,Assam,Rural,Pond,Post-Monsoon,5.6,4.94,510.58,8.47,1.4,84.38,197.89,5.58,0.25,72.53,138.04,25.27,3.99,1.12,200,80,1,0,0,0,1
2023-08-08 07:21:32.006133744,WQ004507,Manipur,Rural,Spring,Monsoon,6.42,24.17,293.97,10.01,1.36,82.51,217.88,8.86,0.1,5.0,112.95,25.62,17.43,0.19,100,60,1,1,0,1,1
2023-08-08 08:31:37.086472432,WQ004508,Assam,Urban,Spring,Post-Monsoon,5.14,2.85,389.37,8.92,8.83,37.63,115.48,5.1,0.05,46.47,114.14,20.94,0.22,0.17,500,60,0,0,0,0,0
2023-08-08 09:41:42.166811120,WQ004509,Nagaland,Urban,Pond,Pre-Monsoon,7.96,3.39,327.27,6.33,0.59,107.77,260.99,0.98,0.27,5.0,70.36,25.45,2.41,0.5,500,60,1,1,1,1,1
2023-08-08 10:51:47.247149812,WQ004510,Arunachal Pradesh,Rural,Stream,Post-Monsoon,6.21,1.48,366.83,6.21,0.5,5.98,16.68,2.64,0.26,5.0,159.18,27.48,3.47,0.19,100,40,0,0,0,0,0
2023-08-08 12:01:52.327488500,WQ004511,Assam,Rural,Stream,Pre-Monsoon,6.2,21.61,319.0,6.56,0.5,1.2,3.35,3.43,0.57,62.41,15.0,27.29,2.23,0.21,500,60,0,0,0,0,0
2023-08-08 13:11:57.407827188,WQ004512,Tripura,Rural,Hand Pump,Monsoon,5.05,0.77,472.91,2.61,1.6,11.49,32.14,16.18,0.63,34.88,68.83,25.99,0.39,0.05,50,60,0,0,0,0,0
2023-08-08 14:22:02.488165880,WQ004513,Assam,Urban,Hand Pump,Pre-Monsoon,7.36,3.42,359.53,4.51,0.5,27.11,84.53,2.5,0.39,33.42,71.99,28.5,0.28,1.08,50,40,0,0,0,0,0
2023-08-08 15:32:07.568504568,WQ004514,Nagaland,Rural,Well,Winter,7.06,2.85,303.49,5.97,0.5,29.52,73.05,12.92,0.14,87.89,61.51,16.39,11.9,0.3,100,60,0,0,0,0,0
2023-08-08 16:42:12.648843256,WQ004515,Tripura,Rural,Pond,Post-Monsoon,6.4,11.74,385.57,2.86,13.03,116.66,298.5,4.14,1.21,29.32,88.85,22.67,9.15,1.26,100,60,1,0,1,0,1
2023-08-08 17:52:17.729181948,WQ004516,Meghalaya,Rural,Spring,Monsoon,6.81,12.19,133.28,5.7,1.04,42.09,134.57,1.29,0.08,12.77,160.02,23.47,1.05,0.04,1000,20,1,0,0,0,1
2023-08-08 19:02:22.809520636,WQ004517,Tripura,Rural,Hand Pump,Winter,6.38,1.3,491.77,3.75,2.26,105.59,249.42,7.67,0.45,21.81,117.68,18.74,8.57,0.67,50,100,1,0,0,0,1
2023-08-08 20:12:27.889859324,WQ004518,Arunachal Pradesh,Rural,Well,Post-Monsoon,5.59,4.98,139.09,6.4,0.5,19.35,57.45,19.18,0.59,50.99,139.69,24.81,1.19,0.88,500,60,0,0,0,0,0
2023-08-08 21:22:32.970198012,WQ004519,Assam,Rural,Pond,Pre-Monsoon,6.71,1.88,257.08,6.45,1.67,74.85,256.5,3.99,0.25,5.0,75.43,29.78,3.49,1.83,50,60,0,1,0,0,1
2023-08-08 22:32:38.050536704,WQ004520,Assam,Rural,River,Post-Monsoon,8.32,0.12,286.65,8.16,1.65,29.6,84.91,9.75,1.5,29.92,105.01,29.88,3.82,0.33,500,60,0,0,0,0,0
2023-08-08 23:42:43.130875392,WQ004521,Arunachal Pradesh,Urban,River,Pre-Monsoon,7.78,5.51,384.9,6.24,6.24,37.26,119.11,19.33,1.0,68.86,88.81,23.69,3.79,0.15,100,40,0,0,0,1,1
2023-08-09 00:52:48.211214080,WQ004522,Nagaland,Rural,Pond,Monsoon,6.96,7.82,576.84,3.32,5.82,1.95,6.47,3.42,1.6,5.0,135.97,30.63,4.96,0.29,500,60,1,0,0,0,1
2023-08-09 02:02:53.291552772,WQ004523,Arunachal Pradesh,Rural,Pond,Post-Monsoon,7.2,1.91,494.38,4.39,1.21,79.77,247.79,1.06,0.76,5.0,131.35,27.25,1.33,0.6,100,20,1,1,0,0,1
2023-08-09 03:12:58.371891460,WQ004524,Nagaland,Rural,Well,Monsoon,6.31,3.31,143.88,2.93,0.5,113.34,242.33,2.8,1.18,27.15,40.5,27.02,10.22,0.02,2000,40,1,1,1,1,1
2023-08-09 04:23:03.452230148,WQ004525,Mizoram,Rural,Spring,Pre-Monsoon,7.59,4.23,225.98,8.22,0.75,11.96,28.26,21.48,1.13,59.74,151.91,29.19,0.39,1.42,200,80,0,0,0,0,0
2023-08-09 05:33:08.532568840,WQ004526,Meghalaya,Rural,Well,Post-Monsoon,7.45,14.26,154.07,4.56,1.31,15.01,44.1,4.38,0.16,85.39,67.06,25.26,1.83,0.14,50,80,0,0,0,0,0
2023-08-09 06:43:13.612907528,WQ004527,Manipur,Rural,Hand Pump,Winter,6.93,9.94,168.01,5.54,0.5,24.16,77.82,2.15,1.45,12.68,125.45,22.44,2.35,1.3,500,40,0,0,0,0,0
2023-08-09 07:53:18.693246216,WQ004528,Arunachal Pradesh,Rural,Hand Pump,Monsoon,6.76,0.1,267.39,5.18,0.5,30.11,61.82,7.72,0.18,22.77,123.35,30.51,1.77,0.23,100,60,0,0,0,0,0
2023-08-09 09:03:23.773584908,WQ004529,Nagaland,Urban,River,Pre-Monsoon,5.72,9.2,533.36,2.92,0.59,6.76,22.73,10.59,0.17,45.59,60.44,24.49,1.69,0.78,200,80,0,0,0,0,0
2023-08-09 10:13:28.853923596,WQ004530,Assam,Rural,Stream,Post-Monsoon,6.62,0.53,315.61,6.92,0.61,34.62,95.5,6.83,0.03,49.57,55.52,27.78,9.81,0.27,1000,40,0,0,0,0,0
2023-08-09 11:23:33.934262284,WQ004531,Assam,Rural,Spring,Post-Monsoon,6.05,5.56,333.78,7.86,1.03,108.19,300.76,4.31,0.81,15.97,64.63,26.01,14.54,0.22,100,60,0,0,0,0,0
2023-08-09 12:33:39.014600976,WQ004532,Assam,Rural,River,Winter,6.03,10.6,382.04,4.06,3.07,17.87,49.69,7.45,0.64,57.24,174.47,17.1,23.99,0.45,200,60,0,0,0,0,0
2023-08-09 13:43:44.094939664,WQ004533,Assam,Rural,River,Monsoon,6.98,10.57,218.47,4.87,1.8,46.19,147.65,25.71,1.25,20.21,30.18,32.67,18.72,1.41,100,80,0,0,0,0,0
